0,1,2,3,4,5,6
1,tabular_EDAC,0.1,5,0.01,0.16,0.4672067232058747
1,tabular_EDAC,0.1,5,0.01,0.16,0.4891119435835523
1,tabular_EDAC,0.1,5,0.01,0.08,0.35463172731758147
1,tabular_EDAC,0.1,5,0.01,0.06,0.9844753619116048
1,tabular_EDAC,0.1,5,0.01,0.04,0.9869575134398736
1,tabular_EDAC,0.1,5,0.01,0.04,0.9848227155337443
1,tabular_EDAC,0.1,5,0.01,0.02,0.9617504439218885
1,tabular_robustEDAC,0.1,5,0.01,0.2,0.4405702065263109
1,tabular_robustEDAC,0.1,5,0.01,0.04,0.9658672557484062
1,tabular_robustEDAC,0.1,5,0.01,0.2,0.008213978198465059
1,tabular_robustEDAC,0.1,5,0.01,0.16,0.505990058457055
1,tabular_robustEDAC,0.1,5,0.01,0.16,0.5258233210597628
1,tabular_robustEDAC,0.1,5,0.01,0.08,0.4174525522959288
1,tabular_robustEDAC,0.1,5,0.01,0.06,0.9956784622632321
1,tabular_robustEDAC,0.1,5,0.01,0.04,0.9813414708474407
1,tabular_robustEDAC,0.1,5,0.01,0.04,0.9538861244239135
1,tabular_robustEDAC,0.1,5,0.01,0.02,0.9907179435080709
1,true_model,0.1,5,0.01,0.2,0.0
1,true_model,0.1,5,0.01,0.04,1.0
1,true_model,0.1,5,0.01,0.2,0.0
1,true_model,0.1,5,0.01,0.16,0.0
1,true_model,0.1,5,0.01,0.16,0.0
1,true_model,0.1,5,0.01,0.08,0.0
1,true_model,0.1,5,0.01,0.06,1.0
1,true_model,0.1,5,0.01,0.04,1.0
1,true_model,0.1,5,0.01,0.04,1.0
1,true_model,0.1,5,0.01,0.02,1.0
1,VI_model,0.1,5,0.01,0.2,0.0
1,VI_model,0.1,5,0.01,0.04,1.0
1,VI_model,0.1,5,0.01,0.2,0.0
1,VI_model,0.1,5,0.01,0.16,0.0
1,VI_model,0.1,5,0.01,0.16,0.0
1,VI_model,0.1,5,0.01,0.08,1.0
1,VI_model,0.1,5,0.01,0.06,1.0
1,VI_model,0.1,5,0.01,0.04,1.0
1,VI_model,0.1,5,0.01,0.04,1.0
1,VI_model,0.1,5,0.01,0.02,1.0
1,tabular_EDAC,0.1,25,0.01,0.19,0.4087021446121248
1,tabular_EDAC,0.1,25,0.01,0.04,0.7738611732742294
1,tabular_EDAC,0.1,25,0.01,0.18,0.42806224754434485
1,tabular_EDAC,0.1,25,0.01,0.14,0.44669564893347286
1,tabular_EDAC,0.1,25,0.01,0.14,0.4728637756759362
1,tabular_EDAC,0.1,25,0.01,0.12,0.45101189256561025
1,tabular_EDAC,0.1,25,0.01,0.1,0.9843737958379927
1,tabular_EDAC,0.1,25,0.01,0.04,0.9696843659349172
1,tabular_EDAC,0.1,25,0.01,0.02,0.5947753282140783
1,tabular_EDAC,0.1,25,0.01,0.02,0.9899292577852516
1,tabular_robustEDAC,0.1,25,0.01,0.19,0.41817345163007164
1,tabular_robustEDAC,0.1,25,0.01,0.04,0.7306087425075695
1,tabular_robustEDAC,0.1,25,0.01,0.18,0.46548255966245056
1,tabular_robustEDAC,0.1,25,0.01,0.14,0.47292010180172817
1,tabular_robustEDAC,0.1,25,0.01,0.14,0.4564179798696546
1,tabular_robustEDAC,0.1,25,0.01,0.12,0.4247695924177591
1,tabular_robustEDAC,0.1,25,0.01,0.1,0.9862647986121377
1,tabular_robustEDAC,0.1,25,0.01,0.04,0.9752233979498346
1,tabular_robustEDAC,0.1,25,0.01,0.02,0.6533584955718847
1,tabular_robustEDAC,0.1,25,0.01,0.02,0.9943067448892275
1,true_model,0.1,25,0.01,0.19,0.0
1,true_model,0.1,25,0.01,0.04,1.0
1,true_model,0.1,25,0.01,0.18,0.0
1,true_model,0.1,25,0.01,0.14,0.0
1,true_model,0.1,25,0.01,0.14,0.0
1,true_model,0.1,25,0.01,0.12,0.0
1,true_model,0.1,25,0.01,0.1,1.0
1,true_model,0.1,25,0.01,0.04,1.0
1,true_model,0.1,25,0.01,0.02,1.0
1,true_model,0.1,25,0.01,0.02,1.0
1,VI_model,0.1,25,0.01,0.19,0.0
1,VI_model,0.1,25,0.01,0.04,1.0
1,VI_model,0.1,25,0.01,0.18,0.0
1,VI_model,0.1,25,0.01,0.14,0.0
1,VI_model,0.1,25,0.01,0.14,0.0
1,VI_model,0.1,25,0.01,0.12,1.0
1,VI_model,0.1,25,0.01,0.1,1.0
1,VI_model,0.1,25,0.01,0.04,1.0
1,VI_model,0.1,25,0.01,0.02,1.0
1,VI_model,0.1,25,0.01,0.02,1.0
1,tabular_EDAC,0.1,125,0.01,0.19,0.43312447499634404
1,tabular_EDAC,0.1,125,0.01,0.05,0.7387352577796346
1,tabular_EDAC,0.1,125,0.01,0.18,0.4601362932033532
1,tabular_EDAC,0.1,125,0.01,0.15,0.4146352107724449
1,tabular_EDAC,0.1,125,0.01,0.13,0.4765964077825858
1,tabular_EDAC,0.1,125,0.01,0.12,0.5052228550634728
1,tabular_EDAC,0.1,125,0.01,0.1,0.5874053822208897
1,tabular_EDAC,0.1,125,0.01,0.04,0.739897489072194
1,tabular_EDAC,0.1,125,0.01,0.03,0.5511749757017047
1,tabular_EDAC,0.1,125,0.01,0.01,0.9359333410609939
1,tabular_robustEDAC,0.1,125,0.01,0.19,0.4199394707752556
1,tabular_robustEDAC,0.1,125,0.01,0.05,0.7021005879085851
1,tabular_robustEDAC,0.1,125,0.01,0.18,0.4653718390220148
1,tabular_robustEDAC,0.1,125,0.01,0.15,0.4512426136106072
1,tabular_robustEDAC,0.1,125,0.01,0.13,0.47225298288755463
1,tabular_robustEDAC,0.1,125,0.01,0.12,0.5145878990189869
1,tabular_robustEDAC,0.1,125,0.01,0.1,0.5789802828659535
1,tabular_robustEDAC,0.1,125,0.01,0.04,0.7603464974963902
1,tabular_robustEDAC,0.1,125,0.01,0.03,0.7453004375654307
1,tabular_robustEDAC,0.1,125,0.01,0.01,0.9300826507646673
1,true_model,0.1,125,0.01,0.19,0.0
1,true_model,0.1,125,0.01,0.05,1.0
1,true_model,0.1,125,0.01,0.18,0.0
1,true_model,0.1,125,0.01,0.15,0.0
1,true_model,0.1,125,0.01,0.13,0.0
